POSTE;DATE;T;FF2;DD2;U;GLO
97413545;2013122220;;1.9;;;0
97413545;2013122221;;1.9;;;0
97413545;2013122222;;1.9;;;0
97413545;2013122223;;1.7;;;0
97413545;2013122300;;1.9;;;0
97413545;2013122301;;2.2;;;0
97413545;2013122302;;1.4;;;0
97413545;2013122303;;1.4;;;0
97413545;2013122304;;1.1;;;0
97413545;2013122305;;1.4;;;2
97413545;2013122306;;1.1;;;16
97413545;2013122307;;0.3;;;28
97413545;2013122308;;1.7;;;244
97413545;2013122309;;1.9;;;302
97413545;2013122310;;1.9;;;360
97413545;2013122311;;2.8;;;386
97413545;2013122312;;2.5;;;392
97413545;2013122313;;2.8;;;328
97413545;2013122314;;2.5;;;318
97413545;2013122315;;2.2;;;298
97413545;2013122316;;2.2;;;156
97413545;2013122317;;2.2;;;40
97413545;2013122318;;1.7;;;8
97413545;2013122319;;1.9;;;0
97413545;2013122320;;1.9;;;0
97413545;2013122321;;1.9;;;0
97413545;2013122322;;1.9;;;0
97413545;2013122323;;1.7;;;0
97413545;2013122400;;1.9;;;0
97413545;2013122401;;1.9;;;0
97413545;2013122402;;1.7;;;0
97413545;2013122403;;0.3;;;0
97413545;2013122404;;0.6;;;0
97413545;2013122405;;0.3;;;2
97413545;2013122406;;0.6;;;16
97413545;2013122407;;0.3;;;22
97413545;2013122408;;0.8;;;226
97413545;2013122409;;1.9;;;298
97413545;2013122410;;1.9;;;314
97413545;2013122411;;2.2;;;398
97413545;2013122412;;2.5;;;350
97413545;2013122413;;1.9;;;336
97413545;2013122414;;1.9;;;316
97413545;2013122415;;1.7;;;272
97413545;2013122416;;1.7;;;192
97413545;2013122417;;1.7;;;108
97413545;2013122418;;0.8;;;26
97413545;2013122419;;0.6;;;0
97413545;2013122420;;0.3;;;0
97413545;2013122421;;0.3;;;0
97413545;2013122422;;0.3;;;0
97413545;2013122423;;0.3;;;0
97413545;2013122500;;0.0;;;0
97413545;2013122501;;0.3;;;0
97413545;2013122502;;0.0;;;0
97413545;2013122503;;0.3;;;0
97413545;2013122504;;0.6;;;0
97413545;2013122505;;0.3;;;2
97413545;2013122506;;0.0;;;14
97413545;2013122507;;0.3;;;18
97413545;2013122508;;1.1;;;226
97413545;2013122509;;1.4;;;298
97413545;2013122510;;1.4;;;216
97413545;2013122511;;2.2;;;342
97413545;2013122512;;2.2;;;386
97413545;2013122513;;1.9;;;336
97413545;2013122514;;2.2;;;224
97413545;2013122515;;1.1;;;162
97413545;2013122516;;1.1;;;54
97413545;2013122517;;0.8;;;68
97413545;2013122518;;0.3;;;8
97413545;2013122519;;0.3;;;0
97413545;2013122520;;0.0;;;0
97413545;2013122521;;0.3;;;0
97413545;2013122522;;0.0;;;0
97413545;2013122523;;0.3;;;0
97413545;2013122600;;0.3;;;0
97413545;2013122601;;0.3;;;0
97413545;2013122602;;0.0;;;0
97413545;2013122603;;0.3;;;0
97413545;2013122604;;0.0;;;0
97413545;2013122605;;0.0;;;2
97413545;2013122606;;0.0;;;14
97413545;2013122607;;0.0;;;18
97413545;2013122608;;0.8;;;210
97413545;2013122609;;1.4;;;200
97413545;2013122610;;1.4;;;340
97413545;2013122611;;1.9;;;392
97413545;2013122612;;1.4;;;160
97413545;2013122613;;1.7;;;366
97413545;2013122614;;1.7;;;352
97413545;2013122615;;1.9;;;282
97413545;2013122616;;1.7;;;192
97413545;2013122617;;1.7;;;106
97413545;2013122618;;1.1;;;24
97413545;2013122619;;0.6;;;0
97413545;2013122620;;0.3;;;0
97413545;2013122621;;0.3;;;0
97413545;2013122622;;0.3;;;0
97413545;2013122623;;0.6;;;0
97413545;2013122700;;0.0;;;0
97413545;2013122701;;0.3;;;0
97413545;2013122702;;0.3;;;0
97413545;2013122703;;0.3;;;0
97413545;2013122704;;0.0;;;0
97413545;2013122705;;0.3;;;2
97413545;2013122706;;0.0;;;16
97413545;2013122707;;0.0;;;18
97413545;2013122708;;0.8;;;206
97413545;2013122709;;1.4;;;220
97413545;2013122710;;1.4;;;142
97413545;2013122711;;1.9;;;290
97413545;2013122712;;2.2;;;394
97413545;2013122713;;1.9;;;380
97413545;2013122714;;2.5;;;350
97413545;2013122715;;1.7;;;188
97413545;2013122716;;2.2;;;114
97413545;2013122717;;1.9;;;108
97413545;2013122718;;1.9;;;26
97413545;2013122719;;1.9;;;0
97413545;2013122720;;0.8;;;0
97413545;2013122721;;0.6;;;0
97413545;2013122722;;0.3;;;0
97413545;2013122723;;0.3;;;0
97413545;2013122800;;0.0;;;0
97413545;2013122801;;0.3;;;0
97413545;2013122802;;0.3;;;0
97413545;2013122803;;0.3;;;0
97413545;2013122804;;0.0;;;0
97413545;2013122805;;0.0;;;2
97413545;2013122806;;0.3;;;12
97413545;2013122807;;0.0;;;20
97413545;2013122808;;0.8;;;90
97413545;2013122809;;1.1;;;160
97413545;2013122810;;1.1;;;108
97413545;2013122811;;1.1;;;170
97413545;2013122812;;1.7;;;214
97413545;2013122813;;1.4;;;228
97413545;2013122814;;1.7;;;230
97413545;2013122815;;1.7;;;174
97413545;2013122816;;1.4;;;84
97413545;2013122817;;0.8;;;78
97413545;2013122818;;1.4;;;28
97413545;2013122819;;0.8;;;0
97413545;2013122820;;0.6;;;0
97413545;2013122821;;0.0;;;0
97413545;2013122822;;0.3;;;0
97413545;2013122823;;0.0;;;0
97413545;2013122900;;0.3;;;0
97413545;2013122901;;0.0;;;0
97413545;2013122902;;0.0;;;0
97413545;2013122903;;0.3;;;0
97413545;2013122904;;0.0;;;0
97413545;2013122905;;0.3;;;2
97413545;2013122906;;0.0;;;18
97413545;2013122907;;0.3;;;18
97413545;2013122908;;1.1;;;206
97413545;2013122909;;1.1;;;292
97413545;2013122910;;1.7;;;340
97413545;2013122911;;1.7;;;366
97413545;2013122912;;1.7;;;250
97413545;2013122913;;2.2;;;136
97413545;2013122914;;2.5;;;180
97413545;2013122915;;1.7;;;88
97413545;2013122916;;1.4;;;126
97413545;2013122917;;0.8;;;40
97413545;2013122918;;0.0;;;22
97413545;2013122919;;0.3;;;0
97413545;2013122920;;0.0;;;0
97413545;2013122921;;0.3;;;0
97413545;2013122922;;0.0;;;0
97413545;2013122923;;0.3;;;0
97413545;2013123000;;0.0;;;0
97413545;2013123001;;0.0;;;0
97413545;2013123002;;0.3;;;0
97413545;2013123003;;0.3;;;0
97413545;2013123004;;0.3;;;0
97413545;2013123005;;0.0;;;2
97413545;2013123006;;0.3;;;14
97413545;2013123007;;0.0;;;16
97413545;2013123008;;;;;
97413545;2013123009;;;;;
97413545;2013123010;;;;;
97413545;2013123011;;;;;
97413545;2013123012;;;;;
97413545;2013123013;;;;;
97413545;2013123014;;;;;
97413545;2013123015;;;;;
97413545;2013123016;;;;;
97413545;2013123017;;;;;
97413545;2013123018;;;;;
97413545;2013123019;;;;;
97413545;2013123020;;;;;
97413545;2013123021;;;;;
97413545;2013123022;;;;;
97413545;2013123023;;;;;
97413545;2013123100;;;;;
97413545;2013123101;;;;;
97413545;2013123102;;;;;
97413545;2013123103;;;;;
97413545;2013123104;;;;;
97413545;2013123105;;;;;
97413545;2013123106;;;;;
97413545;2013123107;;;;;
97413545;2013123108;;;;;
97413545;2013123109;;;;;
97413545;2013123110;;;;;
97413545;2013123111;;;;;
97413545;2013123112;;;;;
97413545;2013123113;;;;;
97413545;2013123114;;;;;
97413545;2013123115;;;;;
97413545;2013123116;;;;;
97413545;2013123117;;;;;
97413545;2013123118;;;;;
97413545;2013123119;;;;;
97413545;2013123120;;;;;
97413545;2013123121;;;;;
97413545;2013123122;;;;;
97413545;2013123123;;;;;
97413545;2014010100;;;;;
97413545;2014010101;;;;;
97413545;2014010102;;;;;
97413545;2014010103;;;;;
97413545;2014010104;;;;;
97413545;2014010105;;;;;
97413545;2014010106;;;;;
97413545;2014010107;;;;;
97413545;2014010108;;;;;
97413545;2014010109;;;;;
97413545;2014010110;;;;;
97413545;2014010111;;;;;
97413545;2014010112;;;;;
97413545;2014010113;;;;;
97413545;2014010114;;;;;
97413545;2014010115;;;;;
97413545;2014010116;;;;;
97413545;2014010117;;;;;
97413545;2014010118;;;;;
97413545;2014010119;;;;;
97413545;2014010120;;;;;
97413545;2014010121;;;;;
97413545;2014010122;;;;;
97413545;2014010123;;;;;
97413545;2014010200;;0.3;;;0
97413545;2014010201;;0.6;;;0
97413545;2014010202;;0.3;;;0
97413545;2014010203;;0.6;;;0
97413545;2014010204;;0.6;;;0
97413545;2014010205;;0.6;;;0
97413545;2014010206;;0.6;;;0
97413545;2014010207;;0.6;;;0
97413545;2014010208;;0.8;;;2
97413545;2014010209;;1.1;;;8
97413545;2014010210;;5.0;;;14
97413545;2014010211;;9.4;;;20
97413545;2014010212;;15.0;;;24
97413545;2014010213;;17.2;;;14
97413545;2014010214;;14.7;;;10
97413545;2014010215;;10.3;;;10
97413545;2014010216;;9.2;;;16
97413545;2014010217;;10.6;;;8
97413545;2014010218;;10.3;;;2
97413545;2014010219;;10.0;;;2
97413545;2014010220;;9.7;;;0
97413545;2014010221;;9.7;;;0
97413545;2014010222;;9.2;;;0
97413545;2014010223;;7.2;;;0
97413545;2014010300;;7.2;;;0
97413545;2014010301;;7.2;;;0
97413545;2014010302;;5.6;;;0
97413545;2014010303;;5.8;;;0
97413545;2014010304;;5.0;;;0
97413545;2014010305;;5.3;;;0
97413545;2014010306;;5.0;;;0
97413545;2014010307;;5.3;;;2
97413545;2014010308;;4.2;;;2
97413545;2014010309;;3.9;;;6
97413545;2014010310;;3.3;;;14
97413545;2014010311;;3.6;;;18
97413545;2014010312;;3.6;;;28
97413545;2014010313;;3.6;;;26
97413545;2014010314;;3.6;;;60
97413545;2014010315;;3.1;;;88
97413545;2014010316;;2.8;;;50
97413545;2014010317;;2.2;;;50
97413545;2014010318;;2.2;;;22
97413545;2014010319;;2.2;;;12
97413545;2014010320;;2.5;;;4
97413545;2014010321;;2.8;;;0
97413545;2014010322;;2.5;;;0
97413545;2014010323;;3.1;;;0
97413545;2014010400;;2.8;;;0
97413545;2014010401;;2.8;;;0
97413545;2014010402;;2.8;;;0
97413545;2014010403;;2.8;;;0
97413545;2014010404;;2.8;;;0
97413545;2014010405;;2.8;;;0
97413545;2014010406;;3.1;;;0
97413545;2014010407;;3.3;;;4
97413545;2014010408;;3.6;;;32
97413545;2014010409;;4.2;;;76
97413545;2014010410;;4.7;;;226
97413545;2014010411;;4.7;;;284
97413545;2014010412;;4.2;;;298
97413545;2014010413;;4.2;;;348
97413545;2014010414;;3.9;;;382
97413545;2014010415;;3.3;;;342
97413545;2014010416;;3.1;;;306
97413545;2014010417;;0.8;;;236
97413545;2014010418;;1.1;;;152
97413545;2014010419;;0.3;;;72
97413545;2014010420;;0.6;;;8
97413545;2014010421;;0.3;;;0
97413545;2014010422;;0.6;;;0
97413545;2014010423;;0.3;;;0
97413545;2014010500;;0.3;;;0
97413545;2014010501;;0.3;;;0
97413545;2014010502;;0.6;;;0
97413545;2014010503;;0.0;;;0
97413545;2014010504;;0.3;;;0
97413545;2014010505;;0.6;;;0
97413545;2014010506;;0.8;;;0
97413545;2014010507;;1.1;;;4
97413545;2014010508;;0.8;;;48
97413545;2014010509;;1.4;;;170
97413545;2014010510;;1.1;;;248
97413545;2014010511;;1.4;;;290
97413545;2014010512;;1.4;;;266
97413545;2014010513;;1.1;;;344
97413545;2014010514;;0.8;;;386
97413545;2014010515;;0.6;;;328
97413545;2014010516;;0.6;;;286
97413545;2014010517;;0.8;;;238
97413545;2014010518;;0.3;;;114
97413545;2014010519;;0.3;;;26
97413545;2014010520;;0.6;;;2
97413545;2014010521;;0.3;;;0
97413545;2014010522;;0.3;;;0
97413545;2014010523;;0.0;;;0
97413545;2014010600;;0.3;;;0
97413545;2014010601;;0.6;;;0
97413545;2014010602;;0.8;;;0
97413545;2014010603;;0.3;;;0
97413545;2014010604;;0.3;;;0
97413545;2014010605;;0.8;;;0
97413545;2014010606;;1.1;;;0
97413545;2014010607;;0.3;;;8
97413545;2014010608;;0.3;;;50
97413545;2014010609;;0.6;;;88
97413545;2014010610;;1.1;;;72
97413545;2014010611;;0.3;;;102
97413545;2014010612;;0.6;;;102
97413545;2014010613;;0.8;;;80
97413545;2014010614;;0.6;;;54
97413545;2014010615;;0.3;;;52
97413545;2014010616;;0.0;;;138
97413545;2014010617;;0.3;;;98
97413545;2014010618;;0.3;;;24
97413545;2014010619;;0.3;;;14
97413545;2014010620;;0.3;;;2
97413545;2014010621;;0.3;;;0
97413545;2014010622;;0.3;;;0
97413545;2014010623;;0.3;;;0
97413545;2014010700;;0.6;;;0
97413545;2014010701;;0.3;;;0
97413545;2014010702;;0.6;;;0
97413545;2014010703;;0.3;;;0
97413545;2014010704;;0.3;;;0
97413545;2014010705;;1.4;;;0
97413545;2014010706;;0.6;;;0
97413545;2014010707;;0.8;;;14
97413545;2014010708;;0.8;;;80
97413545;2014010709;;0.6;;;180
97413545;2014010710;;1.1;;;100
97413545;2014010711;;1.9;;;170
97413545;2014010712;;1.7;;;118
97413545;2014010713;;0.6;;;78
97413545;2014010714;;0.8;;;136
97413545;2014010715;;0.3;;;192
97413545;2014010716;;0.6;;;74
97413545;2014010717;;0.3;;;32
97413545;2014010718;;0.6;;;44
97413545;2014010719;;0.3;;;8
97413545;2014010720;;0.3;;;2
97413545;2014010721;;0.3;;;0
97413545;2014010722;;0.3;;;0
97413545;2014010723;;0.3;;;0
97413545;2014010800;;0.6;;;0
97413545;2014010801;;0.3;;;0
97413545;2014010802;;0.8;;;0
97413545;2014010803;;0.3;;;0
97413545;2014010804;;0.3;;;0
97413545;2014010805;;0.3;;;0
97413545;2014010806;;1.7;;;0
97413545;2014010807;;0.3;;;
97413545;2014010808;;;;;
97413545;2014010809;;;;;
97413545;2014010810;;0.8;;;
97413545;2014010811;;0.6;;;
97413545;2014010812;;1.1;;;
97413545;2014010813;;0.3;;;
97413545;2014010814;;1.1;;;
97413545;2014010815;;0.8;;;
97413545;2014010816;;0.8;;;
97413545;2014010817;;0.6;;;
97413545;2014010818;;0.8;;;
97413545;2014010819;;0.6;;;0
97413545;2014010820;;0.3;;;0
97413545;2014010821;;0.3;;;0
97413545;2014010822;;0.3;;;0
97413545;2014010823;;0.3;;;0
97413545;2014010900;;0.3;;;0
97413545;2014010901;;0.3;;;0
97413545;2014010902;;0.3;;;0
97413545;2014010903;;0.3;;;2
97413545;2014010904;;0.8;;;0
97413545;2014010905;;0.6;;;0
97413545;2014010906;;0.3;;;18
97413545;2014010907;;0.0;;;16
97413545;2014010908;;0.8;;;190
97413545;2014010909;;0.8;;;282
97413545;2014010910;;0.8;;;192
97413545;2014010911;;1.1;;;226
97413545;2014010912;;0.8;;;64
97413545;2014010913;;0.3;;;56
97413545;2014010914;;1.1;;;78
97413545;2014010915;;0.0;;;70
97413545;2014010916;;0.6;;;78
97413545;2014010917;;0.3;;;48
97413545;2014010918;;0.6;;;16
97413545;2014010919;;0.3;;;0
97413545;2014010920;;0.0;;;0
97413545;2014010921;;0.3;;;0
97413545;2014010922;;0.6;;;0
97413545;2014010923;;0.3;;;0
97413545;2014011000;;0.6;;;0
97413545;2014011001;;0.3;;;0
97413545;2014011002;;0.6;;;0
97413545;2014011003;;0.3;;;0
97413545;2014011004;;0.3;;;0
97413545;2014011005;;0.6;;;2
97413545;2014011006;;0.3;;;12
97413545;2014011007;;0.6;;;114
97413545;2014011008;;0.8;;;214
97413545;2014011009;;1.1;;;152
97413545;2014011010;;1.7;;;174
97413545;2014011011;;1.4;;;62
97413545;2014011012;;1.4;;;66
97413545;2014011013;;1.1;;;76
97413545;2014011014;;1.1;;;92
97413545;2014011015;;0.8;;;80
97413545;2014011016;;0.3;;;42
97413545;2014011017;;0.3;;;14
97413545;2014011018;;0.3;;;0
97413545;2014011019;;0.3;;;0
97413545;2014011020;;0.3;;;0
97413545;2014011021;;0.3;;;0
97413545;2014011022;;0.6;;;0
97413545;2014011023;;0.3;;;0
97413545;2014011100;;0.3;;;0
97413545;2014011101;;0.3;;;0
97413545;2014011102;;0.6;;;0
97413545;2014011103;;0.3;;;0
97413545;2014011104;;0.6;;;0
97413545;2014011105;;0.3;;;4
97413545;2014011106;;0.3;;;30
97413545;2014011107;;0.3;;;46
97413545;2014011108;;0.6;;;212
97413545;2014011109;;0.8;;;236
97413545;2014011110;;1.1;;;228
97413545;2014011111;;1.1;;;366
97413545;2014011112;;1.4;;;252
97413545;2014011113;;1.7;;;294
97413545;2014011114;;2.2;;;316
97413545;2014011115;;2.8;;;186
97413545;2014011116;;2.8;;;128
97413545;2014011117;;1.9;;;114
97413545;2014011118;;1.4;;;42
97413545;2014011119;;0.3;;;0
97413545;2014011120;;0.8;;;0
97413545;2014011121;;1.4;;;0
97413545;2014011122;;1.4;;;0
97413545;2014011123;;1.4;;;0
97413545;2014011200;;1.1;;;0
97413545;2014011201;;0.6;;;0
97413545;2014011202;;0.6;;;0
97413545;2014011203;;0.3;;;0
97413545;2014011204;;0.6;;;0
97413545;2014011205;;0.6;;;2
97413545;2014011206;;0.3;;;12
97413545;2014011207;;0.3;;;12
97413545;2014011208;;1.4;;;200
97413545;2014011209;;1.1;;;230
97413545;2014011210;;1.4;;;286
97413545;2014011211;;1.1;;;312
97413545;2014011212;;1.1;;;190
97413545;2014011213;;1.1;;;132
97413545;2014011214;;0.8;;;136
97413545;2014011215;;1.4;;;266
97413545;2014011216;;1.1;;;112
97413545;2014011217;;1.4;;;80
97413545;2014011218;;0.6;;;18
97413545;2014011219;;0.3;;;0
97413545;2014011220;;0.0;;;0
97413545;2014011221;;0.3;;;0
97413545;2014011222;;0.3;;;0
97413545;2014011223;;0.3;;;0
97413545;2014011300;;0.3;;;0
97413545;2014011301;;0.0;;;0
97413545;2014011302;;0.3;;;0
97413545;2014011303;;0.3;;;0
97413545;2014011304;;0.3;;;0
97413545;2014011305;;0.3;;;2
97413545;2014011306;;0.3;;;12
97413545;2014011307;;0.3;;;20
97413545;2014011308;;1.4;;;200
97413545;2014011309;;0.8;;;188
97413545;2014011310;;1.1;;;166
97413545;2014011311;;0.8;;;182
97413545;2014011312;;1.4;;;200
97413545;2014011313;;1.1;;;126
97413545;2014011314;;1.7;;;226
97413545;2014011315;;1.7;;;274
97413545;2014011316;;1.9;;;192
97413545;2014011317;;1.7;;;110
97413545;2014011318;;0.8;;;36
97413545;2014011319;;0.3;;;0
97413545;2014011320;;0.6;;;0
97413545;2014011321;;0.0;;;0
97413545;2014011322;;0.3;;;0
97413545;2014011323;;0.6;;;0
97413545;2014011400;;0.3;;;0
97413545;2014011401;;0.3;;;0
97413545;2014011402;;0.3;;;0
97413545;2014011403;;0.6;;;0
97413545;2014011404;;0.3;;;0
97413545;2014011405;;0.6;;;2
97413545;2014011406;;0.6;;;10
97413545;2014011407;;0.0;;;16
97413545;2014011408;;0.3;;;224
97413545;2014011409;;1.1;;;296
97413545;2014011410;;1.7;;;320
97413545;2014011411;;1.7;;;302
97413545;2014011412;;1.9;;;350
97413545;2014011413;;1.7;;;390
97413545;2014011414;;1.7;;;338
97413545;2014011415;;1.1;;;280
97413545;2014011416;;1.4;;;200
97413545;2014011417;;0.8;;;114
97413545;2014011418;;0.8;;;34
97413545;2014011419;;0.3;;;0
97413545;2014011420;;0.6;;;0
97413545;2014011421;;0.3;;;0
97413545;2014011422;;0.3;;;0
97413545;2014011423;;0.3;;;0
97413545;2014011500;;0.3;;;0
97413545;2014011501;;0.3;;;0
97413545;2014011502;;0.3;;;0
97413545;2014011503;;0.3;;;0
97413545;2014011504;;0.3;;;0
97413545;2014011505;;0.6;;;2
97413545;2014011506;;0.0;;;14
97413545;2014011507;;0.0;;;16
97413545;2014011508;;0.8;;;212
97413545;2014011509;;0.8;;;118
97413545;2014011510;;1.1;;;126
97413545;2014011511;;0.8;;;168
97413545;2014011512;;0.8;;;94
97413545;2014011513;;1.1;;;130
97413545;2014011514;;0.8;;;84
97413545;2014011515;;0.3;;;40
97413545;2014011516;;0.6;;;56
97413545;2014011517;;0.3;;;40
97413545;2014011518;;0.6;;;20
97413545;2014011519;;0.0;;;0
97413545;2014011520;;0.0;;;0
97413545;2014011521;;0.3;;;0
97413545;2014011522;;0.3;;;0
97413545;2014011523;;0.3;;;0
97413545;2014011600;;0.3;;;0
97413545;2014011601;;0.3;;;0
97413545;2014011602;;0.3;;;0
97413545;2014011603;;0.3;;;0
97413545;2014011604;;0.6;;;0
97413545;2014011605;;0.3;;;0
97413545;2014011606;;0.6;;;12
97413545;2014011607;;0.0;;;14
97413545;2014011608;;0.6;;;220
97413545;2014011609;;0.8;;;296
97413545;2014011610;;1.1;;;352
97413545;2014011611;;1.4;;;360
97413545;2014011612;;1.1;;;346
97413545;2014011613;;1.4;;;298
97413545;2014011614;;1.4;;;246
97413545;2014011615;;1.1;;;206
97413545;2014011616;;1.4;;;148
97413545;2014011617;;1.4;;;46
97413545;2014011618;;1.1;;;18
97413545;2014011619;;0.6;;;0
97413545;2014011620;;0.0;;;0
97413545;2014011621;;0.3;;;0
97413545;2014011622;;0.3;;;0
97413545;2014011623;;0.6;;;0
97413545;2014011700;;0.3;;;0
97413545;2014011701;;0.3;;;0
97413545;2014011702;;0.6;;;0
97413545;2014011703;;0.6;;;0
97413545;2014011704;;0.3;;;0
97413545;2014011705;;0.3;;;2
97413545;2014011706;;0.6;;;8
97413545;2014011707;;0.3;;;12
97413545;2014011708;;1.1;;;212
97413545;2014011709;;1.1;;;284
97413545;2014011710;;1.1;;;342
97413545;2014011711;;1.7;;;378
97413545;2014011712;;1.7;;;324
97413545;2014011713;;1.1;;;298
97413545;2014011714;;1.4;;;282
97413545;2014011715;;1.1;;;170
97413545;2014011716;;1.4;;;154
97413545;2014011717;;1.7;;;56
97413545;2014011718;;1.4;;;26
97413545;2014011719;;0.8;;;0
97413545;2014011720;;0.3;;;0
97413545;2014011721;;0.3;;;0
97413545;2014011722;;0.6;;;0
97413545;2014011723;;0.3;;;0
97413545;2014011800;;0.3;;;0
97413545;2014011801;;0.3;;;0
97413545;2014011802;;0.3;;;0
97413545;2014011803;;0.0;;;0
97413545;2014011804;;0.3;;;2
97413545;2014011805;;0.3;;;0
97413545;2014011806;;0.3;;;22
97413545;2014011807;;0.0;;;14
97413545;2014011808;;0.6;;;136
97413545;2014011809;;1.1;;;258
97413545;2014011810;;1.1;;;270
97413545;2014011811;;1.4;;;268
97413545;2014011812;;1.1;;;216
97413545;2014011813;;1.4;;;360
97413545;2014011814;;1.7;;;224
97413545;2014011815;;0.8;;;146
97413545;2014011816;;1.1;;;194
97413545;2014011817;;1.1;;;94
97413545;2014011818;;1.1;;;30
97413545;2014011819;;0.3;;;2
97413545;2014011820;;0.3;;;0
97413545;2014011821;;0.3;;;0
97413545;2014011822;;0.3;;;0
97413545;2014011823;;0.3;;;0
97413545;2014011900;;0.3;;;0
97413545;2014011901;;0.3;;;0
97413545;2014011902;;0.6;;;0
97413545;2014011903;;0.3;;;0
97413545;2014011904;;0.3;;;0
97413545;2014011905;;0.3;;;0
97413545;2014011906;;0.6;;;12
97413545;2014011907;;0.3;;;14
97413545;2014011908;;;;;
97413545;2014011909;;;;;
97413545;2014011910;;;;;
97413545;2014011911;;;;;
97413545;2014011912;;;;;
97413545;2014011913;;;;;
97413545;2014011914;;;;;
97413545;2014011915;;;;;
97413545;2014011916;;;;;
97413545;2014011917;;;;;
97413545;2014011918;;;;;
97413545;2014011919;;;;;
97413545;2014011920;;;;;
97413545;2014011921;;;;;
97413545;2014011922;;;;;
97413545;2014011923;;;;;
97413545;2014012000;;;;;
97413545;2014012001;;;;;
97413545;2014012002;;;;;
97413545;2014012003;;;;;
97413545;2014012004;;;;;
97413545;2014012005;;;;;
97413545;2014012006;;;;;
97413545;2014012007;;;;;
97413545;2014012008;;0.6;;;
97413545;2014012009;;0.8;;;
97413545;2014012010;;1.7;;;
97413545;2014012011;;1.7;;;378
97413545;2014012012;;1.4;;;394
97413545;2014012013;;1.1;;;380
97413545;2014012014;;1.7;;;312
97413545;2014012015;;2.2;;;264
97413545;2014012016;;2.2;;;196
97413545;2014012017;;2.5;;;68
97413545;2014012018;;1.7;;;20
97413545;2014012019;;1.7;;;0
97413545;2014012020;;1.4;;;0
97413545;2014012021;;0.6;;;0
97413545;2014012022;;0.3;;;0
97413545;2014012023;;0.3;;;0
97413545;2014012100;;0.3;;;0
97413545;2014012101;;0.3;;;0
97413545;2014012102;;0.0;;;0
97413545;2014012103;;0.3;;;0
97413545;2014012104;;0.3;;;0
97413545;2014012105;;0.3;;;2
97413545;2014012106;;0.3;;;10
97413545;2014012107;;0.0;;;10
97413545;2014012108;;0.6;;;206
97413545;2014012109;;1.1;;;268
97413545;2014012110;;1.1;;;214
97413545;2014012111;;1.4;;;296
97413545;2014012112;;1.4;;;236
97413545;2014012113;;1.1;;;86
97413545;2014012114;;0.6;;;52
97413545;2014012115;;0.8;;;36
97413545;2014012116;;0.6;;;64
97413545;2014012117;;0.8;;;78
97413545;2014012118;;0.6;;;38
97413545;2014012119;;0.3;;;0
97413545;2014012120;;0.3;;;0
97413545;2014012121;;0.3;;;0
97413545;2014012122;;0.8;;;0
97413545;2014012123;;0.3;;;0
97413545;2014012200;;0.8;;;0
97413545;2014012201;;0.6;;;0
97413545;2014012202;;0.3;;;0
97413545;2014012203;;0.3;;;0
97413545;2014012204;;0.3;;;0
97413545;2014012205;;0.0;;;0
97413545;2014012206;;0.3;;;10
97413545;2014012207;;0.3;;;10
97413545;2014012208;;0.6;;;210
97413545;2014012209;;0.8;;;268
97413545;2014012210;;1.4;;;334
97413545;2014012211;;1.4;;;368
97413545;2014012212;;1.7;;;378
97413545;2014012213;;1.9;;;368
97413545;2014012214;;2.2;;;334
97413545;2014012215;;1.9;;;284
97413545;2014012216;;2.2;;;202
97413545;2014012217;;2.2;;;114
97413545;2014012218;;1.4;;;30
97413545;2014012219;;0.3;;;2
97413545;2014012220;;0.3;;;0
97413545;2014012221;;0.3;;;0
97413545;2014012222;;0.6;;;0
97413545;2014012223;;0.0;;;0
97413545;2014012300;;0.6;;;0
97413545;2014012301;;0.0;;;0
97413545;2014012302;;0.3;;;0
97413545;2014012303;;0.3;;;0
97413545;2014012304;;0.6;;;0
97413545;2014012305;;0.6;;;0
97413545;2014012306;;0.0;;;12
97413545;2014012307;;0.0;;;14
97413545;2014012308;;0.3;;;128
97413545;2014012309;;0.8;;;182
97413545;2014012310;;0.8;;;144
97413545;2014012311;;0.8;;;100
97413545;2014012312;;0.6;;;42
97413545;2014012313;;0.8;;;114
97413545;2014012314;;1.7;;;192
97413545;2014012315;;1.9;;;110
97413545;2014012316;;1.7;;;120
97413545;2014012317;;1.7;;;128
97413545;2014012318;;0.8;;;34
97413545;2014012319;;0.3;;;0
97413545;2014012320;;0.0;;;0
97413545;2014012321;;0.3;;;0
97413545;2014012322;;0.3;;;0
97413545;2014012323;;0.6;;;0
97413545;2014012400;;0.3;;;0
97413545;2014012401;;0.0;;;0
97413545;2014012402;;0.3;;;0
97413545;2014012403;;0.3;;;0
97413545;2014012404;;0.6;;;0
97413545;2014012405;;0.3;;;2
97413545;2014012406;;0.3;;;14
97413545;2014012407;;0.3;;;86
97413545;2014012408;;0.6;;;204
97413545;2014012409;;0.6;;;244
97413545;2014012410;;1.7;;;274
97413545;2014012411;;1.4;;;238
97413545;2014012412;;1.4;;;154
97413545;2014012413;;1.4;;;200
97413545;2014012414;;1.7;;;180
97413545;2014012415;;1.4;;;114
97413545;2014012416;;0.6;;;88
97413545;2014012417;;1.1;;;44
97413545;2014012418;;0.8;;;16
97413545;2014012419;;0.3;;;0
97413545;2014012420;;0.3;;;0
97413545;2014012421;;0.3;;;0
97413545;2014012422;;0.6;;;0
97413545;2014012423;;0.6;;;0
97413545;2014012500;;0.3;;;0
